sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
243523	R391	391_S75_L001_R1_001.fastq.gz	eeb82854143214c1e32090d4c780c5b4ad4966ae5a4922d7c1eb5eacf384d678	391_S75_L001_R2_001.fastq.gz	d7b40a73fcbd1e0b40cdb8b5a180695967399aed0bed21ab1364506f1886bf0b	1272	20250717T180136_conntr1	1.9858041482488948	1.0541482488949336	0.013175790547432845	1.0403774226453588	0.011900714042842571	0.0	0.0	0.013770826249574975	0.0012750765045902754	1.0	0.0005100306018361102	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	diploria 	labyrinthiformis	24.93388700	-80.54985500	20240406	13
244073	DRTO24_SDS_236	DRTO24-SDS-236_S137_L001_R1_001.fastq.gz	7f0d85c4b02dfc0d75e7b5a34cbe87a6dc6cec2b69d7738547ec87b2034afc88	DRTO24-SDS-236_S137_L001_R2_001.fastq.gz	c7d96753d38f8d9156811876bf9b4f1d634e3c5839ee2f1962bf9c45099f1fa1	1272	20250717T180136_conntr1	10.37725631768953	1.1159747292418774	0.023014440433212997	1.029783393501805	0.0157942238267148	0.0	0.0	0.0861913357400722	0.007220216606498195	1.0	0.002707581227436823	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	siderastreidae	siderastrea	siderea	24.93388700	-80.54985500	20240406	10
244088	DRTO24_SDS_250	DRTO24-SDS-250_S150_L001_R1_001.fastq.gz	168eba7c4c6fd9e71374b1880ae16afe21550f5a90e0b57f04c78bc26242b5ba	DRTO24-SDS-250_S150_L001_R2_001.fastq.gz	b81baa6b5fabdab2a7831fb4f6813c9a1445e2af0ab4ebf7721f4ef6f4e90e3d	1272	20250717T180136_conntr1	8.544802867383513	1.0258861011549183	0.015531660692951015	1.0234966148944644	0.014735165272799682	0.0	0.0	0.0023894862604540022	0.0007964954201513341	1.0	0.0023894862604540022	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	siderastreidae	siderastrea	siderea	24.93388700	-80.54985500	20240406	10
243971	DRTO24_SDS_131	DRTO24-SDS-131_S45_L001_R1_001.fastq.gz	d8434c26b15d3427e03afd03efd0a576d4657ddc41516b3bee2dcfadc78a4f7c	DRTO24-SDS-131_S45_L001_R2_001.fastq.gz	9490bc305726982ae5564e3ada2a6831e73642ff2b50abfe1c896508f48b67d1	1272	20250717T180136_conntr1	9.526682134570766	1.0382830626450117	0.020301624129930394	1.0191415313225058	0.016241299303944315	0.0	0.0	0.0191415313225058	0.004060324825986079	1.0	0.0034802784222737818	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	colpophyllia 	natans	24.93388700	-80.54985500	20240406	10
244026	DRTO24_SDS_192	DRTO24-SDS-192_S94_L001_R1_001.fastq.gz	acce5f82dc381c5ea201549903cf4044af01da5ff5d31e5775876ada19e2fe91	DRTO24-SDS-192_S94_L001_R2_001.fastq.gz	3f50f609231f9d00acb12ab7f35c76fc53e47852a1806ae2b1bf57b30c5b2bf7	1272	20250717T180136_conntr1	8.883163265306122	1.0311224489795918	0.017857142857142856	1.0178571428571428	0.015306122448979591	0.0	0.0	0.013265306122448979	0.002551020408163265	1.0	0.003061224489795918	0	0	0	0.0035714285714285713	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	diploria 	labyrinthiformis	24.93388700	-80.54985500	20240406	10
244039	DRTO24_SDS_203	DRTO24-SDS-203_S105_L001_R1_001.fastq.gz	ad70ceb1110add105abc4aa53fe9aa925429c93ac1ccc1f48bd8e9950b8d3395	DRTO24-SDS-203_S105_L001_R2_001.fastq.gz	d889ccb32ece088cf4eedd16081cbf74e86d7c50a473f9554bb507ee7c85d7ba	1272	20250717T180136_conntr1	9.483357452966715	1.0419681620839363	0.01808972503617945	1.015918958031838	0.014109985528219971	0.0	0.0	0.02604920405209841	0.003979739507959479	1.0	0.002170767004341534	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	orbicella	faveolata	24.93388700	-80.54985500	20240406	10
243185	R21	21_S213_L001_R1_001.fastq.gz	daee81435886c9593c867f0c4c81125c7a46d4bfd21d320bfb2e4548c46b5b74	21_S213_L001_R2_001.fastq.gz	672b74b17623547c3f71921665aa8a81920eced873d12d48ab5968c85c41bc4b	1272	20250717T180136_conntr1	10.2627365356623	1.1215429403202328	0.028384279475982533	1.0211062590975255	0.016739446870451237	0.0	0.0	0.10043668122270742	0.011644832605531296	1.0	0.004366812227074236	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	montastraeidae	montastrea	cavernosa	25.00636000	-80.44709000	20240406	10
244179	DRTO24_SDS_71	DRTO24-SDS-71_S563_L001_R1_001.fastq.gz	9786e69a471bebc2e5ee6315950d7f74d56530419a0e8500f693656c8f4b05dd	DRTO24-SDS-71_S563_L001_R2_001.fastq.gz	002cf9e8c75cf842aa4833b65fa47a474397ff1c2a16732c913fe17e1e1dd645	1272	20250717T180136_conntr1	12.387687188019967	1.2113144758735441	0.026067665002773157	1.0133111480865225	0.012756516916250694	0.0	0.0	0.19800332778702162	0.013311148086522463	1.0	0.0033277870216306157	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	orbicella	franksi	24.93388700	-80.54985500	20240406	10
243999	DRTO24_SDS_16	DRTO24-SDS-16_S511_L001_R1_001.fastq.gz	aee1c7278110174ed06e2978b7694f97d335ff6c7ca70755c3105ebf1f4192b4	DRTO24-SDS-16_S511_L001_R2_001.fastq.gz	361a5774d2906e5ae595f7059e8c01dbe83152645bf1f7a0af1c3b60c06803cc	1272	20250717T180136_conntr1	8.784150156412931	1.0205943691345152	0.011209593326381648	1.0185088633993744	0.010948905109489052	0.0	0.0	0.0020855057351407717	0.00026068821689259646	1.0	0.0015641293013555788	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	siderastreidae	siderastrea	siderea	24.93388700	-80.54985500	20240406	10
244045	DRTO24_SDS_209	DRTO24-SDS-209_S111_L001_R1_001.fastq.gz	4e0567217359cdc7365c5614cefc714558de8b75391713575c00c7f82d276fa8	DRTO24-SDS-209_S111_L001_R2_001.fastq.gz	0aa12b08fb6d652518f8bc5ba8b392349fe85b36c971a177f024c6b4064955d9	1272	20250717T180136_conntr1	8.695225637671681	1.0098103335513406	0.015042511445389144	1.0098103335513406	0.015042511445389144	0.0	0.0	0.0	0.0	1.0	0.003924133420536298	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	diploria 	labyrinthiformis	24.93388700	-80.54985500	20240406	10
243365	R205	205_S396_L001_R1_001.fastq.gz	65ae9a33b23f0a26a2ebc1b520115f2156b5d08f586f8f7987b986f94a185ec8	205_S396_L001_R2_001.fastq.gz	ced7f092cd817f68bfad2e28a5e1f841d8d6fc03604ff0c5f1640230b9713080	1272	20250717T180136_conntr1	8.73114224137931	1.0355603448275863	0.017241379310344827	1.0145474137931034	0.013469827586206896	0.0	0.0	0.02101293103448276	0.003771551724137931	1.0	0.003232758620689655	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	montastraeidae	montastrea	cavernosa	25.11895000	-80.30041200	20240406	10
243419	R266	266_S450_L001_R1_001.fastq.gz	80beb69c02f81c3531d19f5274f7a0601cfd65e4c25646676214cbf0362a2547	266_S450_L001_R2_001.fastq.gz	dec151ebfb263ecbade7549cdf3ab272a405ba21d10f6bcf91206c2a28f66dd7	1272	20250717T180136_conntr1	9.467631684760756	1.0611178126256533	0.018496180136710897	1.018496180136711	0.013671089666264576	0.0	0.0	0.042621632488942504	0.0048250904704463205	1.0	0.0024125452352231603	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	colpophyllia 	natans	25.13929000	-80.29511400	20240406	18
243418	R265	265_S449_L001_R1_001.fastq.gz	b5164b602dbcbc6a5e120012ee83525fcab12e0af68eb9694453234ed817b16d	265_S449_L001_R2_001.fastq.gz	514afb4919fd43a768e1a93c773981496cb16a968fb852b329003f1692530efc	1272	20250717T180136_conntr1	11.382277397260275	1.2217465753424657	0.021404109589041095	1.0098458904109588	0.01113013698630137	0.0	0.0	0.21190068493150685	0.010273972602739725	1.0	0.0025684931506849314	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	orbicella	faveolata	25.13929000	-80.29511400	20240406	18
244163	DRTO24_SDS_56	DRTO24-SDS-56_S549_L001_R1_001.fastq.gz	5887ad74ff44d4f0fdef85eee99ffac51358cefa6bd5547fab1c06ff64c2f133	DRTO24-SDS-56_S549_L001_R2_001.fastq.gz	43045801562557cd89f54f7c02b978de344166de6766228bd05dd0e4e76d99fe	1272	20250717T180136_conntr1	9.006555723651033	1.0292486132123047	0.014624306606152295	1.0121028744326777	0.011598587997982855	0.0	0.0	0.01714573877962683	0.0030257186081694403	1.0	0.0030257186081694403	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	diploria 	labyrinthiformis	24.93388700	-80.54985500	20240406	10
243991	DRTO24_SDS_15	DRTO24-SDS-15_S510_L001_R1_001.fastq.gz	439f4ab56edad6e72b8a56eda5bec46ca2cfbb17822fd7e28159bac23b86980b	DRTO24-SDS-15_S510_L001_R2_001.fastq.gz	dee3cd76673e9c28311dbd7bc1ea73677f2d6856be518e1d255b0ba83758eaff	1272	20250717T180136_conntr1	10.43579766536965	1.0739299610894941	0.016625397948355148	1.0198089847895295	0.012734347364697559	0.0	0.0	0.054120976299964624	0.0038910505836575876	1.0	0.002476123098691192	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	orbicella	franksi	24.93388700	-80.54985500	20240406	10
244005	DRTO24_SDS_17	DRTO24-SDS-17_S512_L001_R1_001.fastq.gz	5c8213254eb2f8262b4464678d56593f355f53027b8969107548efb450ef7053	DRTO24-SDS-17_S512_L001_R2_001.fastq.gz	82afd8eae7e106b03aaaa2ba11fe6a29132b3cbb5c7f1c2e9d22534975182e47	1272	20250717T180136_conntr1	11.69388954171563	1.0810810810810811	0.0199764982373678	1.0129259694477086	0.011750881316098707	0.0	0.0	0.0681551116333725	0.008225616921269096	1.0	0.004112808460634548	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	orbicella	faveolata	24.93388700	-80.54985500	20240406	10
244106	DRTO24_SDS_269	DRTO24-SDS-269_S167_L001_R1_001.fastq.gz	791de3970b86a6b1e0f5903e0c624ecabf708760e87081dbb82a13c79957f5c0	DRTO24-SDS-269_S167_L001_R2_001.fastq.gz	d44d45a629987aa4036a5428e2fff3342c0774410463c1843512af0fa5c35460	1272	20250717T180136_conntr1	9.75893397940642	1.0684433676559661	0.02059357964869776	1.0163537250151424	0.013930950938824955	0.0	0.0	0.05208964264082374	0.006662628709872804	1.0	0.004239854633555421	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	montastraeidae	montastrea	cavernosa	24.93388700	-80.54985500	20240406	10
243493	R340	340_S45_L001_R1_001.fastq.gz	a9ee308bd3db22d87b9732bd4baeb34c3ffad882819be3273143885c31626cc6	340_S45_L001_R2_001.fastq.gz	f5f813df631b65382102f982f0f56eff003c2b34b7155c5ab89915a26c1285cb	1272	20250717T180136_conntr1	2.2848108167048307	1.0746919637989314	0.015374550212626759	1.0426343910151565	0.013520881038054738	0.0	0.0	0.03205757278377494	0.0018536691745720205	1.0	0.0006542361792607131	0	0	0	0.0062152437029767745	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	diploria 	labyrinthiformis	24.93388700	-80.54985500	20240406	15
243358	R198	198_S389_L001_R1_001.fastq.gz	9ae7f6363d98d005620ec456fd0a2636ed5a9ae1fd0deb58dbf3182d2cfc6753	198_S389_L001_R2_001.fastq.gz	53c5f65f22b4a1d17691e571aa9a077755d460dfbfd4404c4af9aa84c4befcbf	1272	20250717T180136_conntr1	13.188473520249222	1.1884735202492211	0.03894080996884735	1.014018691588785	0.020249221183800622	0.0	0.0	0.17445482866043613	0.018691588785046728	1.0	0.009345794392523364	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	montastraeidae	montastrea	cavernosa	25.11895000	-80.30041200	20240406	10
243518	R366	366_S70_L001_R1_001.fastq.gz	d901d965d5bbfaa4f63104de877b69a635c52ed4f15dd370c1567d96f742556e	366_S70_L001_R2_001.fastq.gz	6f0a7f738b1b56d1708c43cff6837cb9b1644eb9ae783c81de0bce24d03eb3d4	1272	20250717T180136_conntr1	1.9291930613936417	1.058374282162098	0.014149547096086674	1.0506186726659168	0.013498312710911136	0.0	0.0	0.007755609496181398	0.0006512343851755373	1.0	0.0005328281333254396	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	siderastreidae	siderastrea	siderea	24.93388700	-80.54985500	20240406	13
243344	R184	184_S374_L001_R1_001.fastq.gz	a16d31edfaa5b9b59b2cdf7fe896659c2ba3167badf0a1c04630c8d295a0a998	184_S374_L001_R2_001.fastq.gz	db7b3e1e79d05e490a2ed2ffacb215d5dab75f4e3d5761f240bd984676e803d2	1272	20250717T180136_conntr1	10.001024590163935	1.0968237704918034	0.0235655737704918	1.0112704918032787	0.01331967213114754	0.0	0.0	0.0855532786885246	0.010245901639344262	1.0	0.003586065573770492	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	merulinidae	orbicella	faveolata	25.00636000	-80.44709000	20240406	11
244044	DRTO24_SDS_208	DRTO24-SDS-208_S110_L001_R1_001.fastq.gz	4841e62391ac5f6ea5e501bbe9d67bb26a6148ab1f8524978dbc084569c42729	DRTO24-SDS-208_S110_L001_R2_001.fastq.gz	e43670e2cf4be9305e6858d7ce6ac808b00b8ceafaeec87ea6223ce6fdb2fec4	1272	20250717T180136_conntr1	9.183690987124464	1.0446351931330473	0.019742489270386267	1.0025751072961373	0.013733905579399141	0.0	0.0	0.04206008583690987	0.006008583690987125	1.0	0.006008583690987125	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	montastraeidae	montastrea	cavernosa	24.93388700	-80.54985500	20240406	10
243315	R155	155_S345_L001_R1_001.fastq.gz	34dd29cd68370115c70bd06f6737fe77ae4638eb0ab3392967e82c4686aedce4	155_S345_L001_R2_001.fastq.gz	b0d7cb69a39ba6bfc8b0ea88a1d0ff59e200a48fe745cf17f64e1d4820e51710	1272	20250717T180136_conntr1	13.670216306156407	1.3034941763727121	0.024625623960066557	1.021297836938436	0.014309484193011647	0.0	0.0	0.2821963394342762	0.010316139767054908	1.0	0.0019966722129783694	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	diploria 	labyrinthiformis	25.00636000	-80.44709000	20240406	16
243191	R27	27_S219_L001_R1_001.fastq.gz	5285769d3a0ea4b8919c7064d060804b56bcbeaa20335d1048b3db1c6094a83e	27_S219_L001_R2_001.fastq.gz	9055b2866c134bdffa91a68991f0f2d3bfd5899fea8a3aff90dc472c6531a235	1272	20250717T180136_conntr1	9.08338804990151	1.0216677609980302	0.017071569271175313	1.0118187787261983	0.014445173998686802	0.0	0.0	0.00984898227183191	0.0026263952724885093	1.0	0.004596191726854892	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	diploria 	labyrinthiformis	25.00636000	-80.44709000	20240406	11
244001	DRTO24_SDS_166	DRTO24-SDS-166_S72_L001_R1_001.fastq.gz	04c70f8cd13415f68b7fbcaaceb16633d9da0072b26933e9a3236a31eb96ba0f	DRTO24-SDS-166_S72_L001_R2_001.fastq.gz	8d5b78687dd6a5dc0e0e61e8a856fe3b0e3bec0e3a2e5490067475efa03baf37	1272	20250717T180136_conntr1	14.596471885336273	1.322491730981257	0.024255788313120176	1.0132304299889747	0.012127894156560088	0.0	0.0	0.3092613009922823	0.012127894156560088	1.0	0.003858875413450937	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	montastraeidae	montastrea	cavernosa	24.93388700	-80.54985500	20240406	10
244140	DRTO24_SDS_35	DRTO24-SDS-35_S528_L001_R1_001.fastq.gz	b014a6f37a00e4affcde5f46d01b04c337b780f8f3e7aa380a5f8d0f7044e539	DRTO24-SDS-35_S528_L001_R2_001.fastq.gz	c15cbd425a1d1726c86f5be81772802cf3c3a9a98762dd381c3b0934db816a8d	1272	20250717T180136_conntr1	14.316561844863731	1.370545073375262	0.025681341719077568	1.0110062893081762	0.01310272536687631	0.0	0.0	0.35953878406708595	0.012578616352201259	1.0	0.003668763102725367	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	siderastreidae	siderastrea	siderea	24.93388700	-80.54985500	20240406	10
244100	DRTO24_SDS_263	DRTO24-SDS-263_S161_L001_R1_001.fastq.gz	352a6bd0300a722d55cadc6848a7b54bf249d5e088acd9a257b1d4edd474437e	DRTO24-SDS-263_S161_L001_R2_001.fastq.gz	2e2442f440fa950bfdcc6ee8816feddfdac4fc0b2e570cbf005c62a33dd073bb	1272	20250717T180136_conntr1	11.377433849226161	1.124812780828757	0.018472291562656017	1.0114827758362457	0.010484273589615577	0.0	0.0	0.11333000499251124	0.00798801797304044	1.0	0.0029955067398901645	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	montastraeidae	montastrea	cavernosa	24.93388700	-80.54985500	20240406	10
243475	R322	322_S27_L001_R1_001.fastq.gz	df7480f1cc41218e73f31a4f3512c281e5dfade1c9fd0b8fa355a61466640bcc	322_S27_L001_R2_001.fastq.gz	8d00dbf0430099a24412a14075986a1fc09d2be1c85790989dff12366abb6b63	1272	20250717T180136_conntr1	2.0065924718224997	1.063089246473382	0.012972283263627987	1.0511802651166087	0.012050754944353866	0.0	0.0	0.011908981356773233	0.0009215283192741192	1.0	0.000496207556532218	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	diploria 	labyrinthiformis	24.90468000	-80.61573000	20240406	15
243360	R200	200_S391_L001_R1_001.fastq.gz	4fafe3898f10a28b376e23e027002aaee610c8768570b82beea0e9fb0451b907	200_S391_L001_R2_001.fastq.gz	2d42f2ce281d123a955bbb3d5b2b6a3c710e1fe7e0a52c33a113ea6bd2635679	1272	20250717T180136_conntr1	8.69820027688048	1.01661282879557	0.015689893862482696	1.0147669589293955	0.015228426395939087	0.0	0.0	0.0018458698661744347	0.00046146746654360867	1.0	0.003230272265805261	0	0	0	0.0046146746654360865	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	mussidae	diploria 	labyrinthiformis	25.11895000	-80.30041200	20240406	9
